No,Nama Tempat,Rating,Ulasan,Kategori Wisata,Lokasi,URL,latitude,longitude,No Klaster,Klaster OPTICS
410,Langgar Tinggi,4.6,318,Sejarah & Budaya,Jakarta Barat,https://www.google.com/maps/place/Langgar+Tinggi/data=!4m7!3m6!1s0x2e69f61b5462d161:0x2be353229897b742!8m2!3d-6.1416008!4d106.8058563!16s%2Fg%2F11f08nsp9l!19sChIJYdFiVBv2aS4RQreXmCJT4ys,-6.1416008,106.8058563,2,Wisata Berpotensi
411,Maqam Mu'allim Syafi'i Hadzami,4.9,315,Religi,Jakarta Selatan,https://www.google.com/maps/place/Maqam+Mu%27allim+Syafi%27i+Hadzami/data=!4m7!3m6!1s0x2e69f110f2b8fa71:0xd09fd6b463b2b979!8m2!3d-6.24613!4d106.78393!16s%2Fg%2F11cspt85vt!19sChIJcfq48hDxaS4RebmyY7TWn9A,-6.24613,106.78393,1,Wisata Populer
412,Makam Pangeran Jayakarta,4.7,313,Religi,Jakarta Timur,https://www.google.com/maps/place/Makam+Pangeran+Jayakarta/data=!4m7!3m6!1s0x2e69f4b07c2134a1:0xf0e3026a53e9043f!8m2!3d-6.2020054!4d106.901001!16s%2Fg%2F11b776rr8q!19sChIJoTQhfLD0aS4RPwTpU2oC4_A,-6.2020054,106.901001,0,Wisata Cukup Populer
413,Air Mancur Waduk Grogol,4.4,308,Sejarah & Budaya,Jakarta Barat,https://www.google.com/maps/place/Air+Mancur+Waduk+Grogol/data=!4m7!3m6!1s0x2e69f640144dd7f5:0xd928103c593c08b3!8m2!3d-6.1579669!4d106.7936004!16s%2Fg%2F11ddzhthb9!19sChIJ9ddNFED2aS4Rswg8WTwQKNk,-6.1579669,106.7936004,5,Wisata Standar
414,Taman Benyamin Sueb (Gedung Eks Kodim),4.7,303,Sejarah & Budaya,Jakarta Timur,https://www.google.com/maps/place/Taman+Benyamin+Sueb+%28Gedung+Eks+Kodim%29/data=!4m7!3m6!1s0x2e69f37df603fbe3:0x84d01cb42147b551!8m2!3d-6.2155728!4d106.8719829!16s%2Fg%2F11c486yjtg!19sChIJ4_sD9n3zaS4RUbVHIbQc0IQ,-6.2155728,106.8719829,0,Wisata Cukup Populer
415,Jami' Al-Jabar Mosque,4.6,289,Religi,Jakarta Timur,https://www.google.com/maps/place/Jami%27+Al-Jabar+Mosque/data=!4m7!3m6!1s0x2e698b59c9ed8645:0x3b4e8c4747275666!8m2!3d-6.2111246!4d106.9254266!16s%2Fg%2F11g6bwkg14!19sChIJRYbtyVmLaS4RZlYnR0eMTjs,-6.2111246,106.9254266,2,Wisata Berpotensi
416,Terowongan Kendal,4.7,288,Rekreasi & Hiburan Modern,Jakarta Pusat,https://www.google.com/maps/place/Terowongan+Kendal/data=!4m7!3m6!1s0x2e69f543e51c8fd7:0x30a892246b19c82b!8m2!3d-6.2021254!4d106.8229058!16s%2Fg%2F11j1sw12xk!19sChIJ148c5UP1aS4RK8gZaySSqDA,-6.2021254,106.8229058,0,Wisata Cukup Populer
417,Tugu Api Pancasila TMII kaka Hanan,4.5,286,Sejarah & Budaya,Jakarta Timur,https://www.google.com/maps/place/Pancasila+Fire+Monument+TMII/data=!4m7!3m6!1s0x2e69ed5de7387721:0x9e77587c9ca37c37!8m2!3d-6.3020747!4d106.8898802!16s%2Fg%2F11c4514rx2!19sChIJIXc4513taS4RN3yjnHxYd54,-6.3020747,106.8898802,3,Wisata Potensial
418,PGAK Pusat Pastoral Samadi KAJ,4.7,286,Religi,Jakarta Timur,https://www.google.com/maps/place/PGAK+Pusat+Pastoral+Samadi+KAJ/data=!4m7!3m6!1s0x2e69f3bcf778b99d:0x9bde01bd78dd544!8m2!3d-6.2193451!4d106.9030427!16s%2Fg%2F1xgc0_17!19sChIJnbl497zzaS4RRNWN1xvgvQk,-6.2193451,106.9030427,0,Wisata Cukup Populer
419,Istana Habsyi Makam Habib Abdurrahman Al Habsyi,4.8,279,Religi,Jakarta Pusat,https://www.google.com/maps/place/Istana+Habsyi+Makam+Habib+Abdurrahman+Al+Habsyi/data=!4m7!3m6!1s0x2e69f438a2dc66e3:0x4dda36b6a538d0e6!8m2!3d-6.1905692!4d106.8404528!16s%2Fg%2F1pyqwdps2!19sChIJ42bcojj0aS4R5tA4pbY22k0,-6.1905692,106.8404528,1,Wisata Populer
420,TUGU HARMONI - JAKARTA,4.6,279,Sejarah & Budaya,Jakarta Pusat,https://www.google.com/maps/place/TUGU+HARMONI+-+JAKARTA/data=!4m7!3m6!1s0x2e69f5d775260dab:0xed0eddce26971ead!8m2!3d-6.167496!4d106.8210906!16s%2Fg%2F11c5s_ffpx!19sChIJqw0mddf1aS4RrR6XJs7dDu0,-6.167496,106.8210906,2,Wisata Berpotensi
421,Maritime Museum of Indonesia,4.8,270,Sejarah & Budaya,Jakarta Utara,https://www.google.com/maps/place/Maritime+Museum+of+Indonesia/data=!4m7!3m6!1s0x2e6a1fb8bc9401af:0x23e7402a23599a92!8m2!3d-6.1075925!4d106.8833997!16s%2Fg%2F11f15llwyn!19sChIJrwGUvLgfai4RkppZIypA5yM,-6.1075925,106.8833997,1,Wisata Populer
422,Sagoro Foodcourt & Jogging Track,4.5,270,Kuliner,Jakarta Utara,https://www.google.com/maps/place/Sagoro+Foodcourt+%26+Jogging+Track/data=!4m7!3m6!1s0x2e69f5cdab8ec7b3:0x656c5d22e103e90!8m2!3d-6.153253!4d106.8895786!16s%2Fg%2F11k3yyq778!19sChIJs8eOq831aS4RkD4QLtLFVgY,-6.153253,106.8895786,3,Wisata Potensial
423,Taman BKT Jakarta Timur Pd Bambu Raya,4.5,269,Alam & Ruang Terbuka,Jakarta Timur,https://www.google.com/maps/place/Taman+BKT+Jakarta+Timur+Pd+Bambu+Raya/data=!4m7!3m6!1s0x2e69f34425b11c25:0xf61edca34c44d6e9!8m2!3d-6.229822!4d106.8966079!16s%2Fg%2F11dyp6fkjw!19sChIJJRyxJUTzaS4R6dZETKPcHvY,-6.229822,106.8966079,3,Wisata Potensial
424,Ciganjur's Central Park,4.7,267,Alam & Ruang Terbuka,Jakarta Selatan,https://www.google.com/maps/place/Ciganjur%27s+Central+Park/data=!4m7!3m6!1s0x2e69efd431301873:0xf1b08e8deda8db33!8m2!3d-6.3382727!4d106.8100362!16s%2Fg%2F11lpfrkws5!19sChIJcxgwMdTvaS4RM9uo7Y2OsPE,-6.3382727,106.8100362,0,Wisata Cukup Populer
425,PUSAT KULINER TANAH ABANG CITYWALK,4.7,265,Kuliner,Jakarta Pusat,https://www.google.com/maps/place/PUSAT+KULINER+TANAH+ABANG+CITYWALK/data=!4m7!3m6!1s0x2e69f539243b73cf:0x327caf59ca7efc93!8m2!3d-6.2086382!4d106.8188858!16s%2Fg%2F11j13lnptt!19sChIJz3M7JDn1aS4Rk_x-ylmvfDI,-6.2086382,106.8188858,0,Wisata Cukup Populer
426,Antique Market,4.3,262,Belanja,Jakarta Pusat,https://www.google.com/maps/place/Antique+Market/data=!4m7!3m6!1s0x2e69f414dd20f04d:0x1f924704e6f444db!8m2!3d-6.1994629!4d106.8401387!16s%2Fg%2F1td0jtpg!19sChIJTfAg3RT0aS4R20T05gRHkh8,-6.1994629,106.8401387,6,Wisata Cukup Dikenal
427,Mbok Ndoro,4.5,258,Kuliner,Jakarta Selatan,https://www.google.com/maps/place/Mbok+Ndoro/data=!4m7!3m6!1s0x2e69f1dcd98960ab:0xdd584be522d87931!8m2!3d-6.2410983!4d106.7987029!16s%2Fg%2F11t5jj3bqs!19sChIJq2CJ2dzxaS4RMXnYIuVLWN0,-6.2410983,106.7987029,3,Wisata Potensial
428,Jembatan Phinisi,4.8,249,Rekreasi & Hiburan Modern,Jakarta Pusat,https://www.google.com/maps/place/Jembatan+Phinisi/data=!4m7!3m6!1s0x2e69f5ff0c8c4bd9:0xfd5c311f047b2daa!8m2!3d-6.2130843!4d106.8196496!16s%2Fg%2F11pl5ky390!19sChIJ2UuMDP_1aS4Rqi17BB8xXP0,-6.2130843,106.8196496,1,Wisata Populer
429,Hutan Kota Rawa Malang,4.2,246,Alam & Ruang Terbuka,Jakarta Utara,https://www.google.com/maps/place/Hutan+Kota+Rawa+Malang/data=!4m7!3m6!1s0x2e6a200b5b970713:0x7d2fbf4a9918a8c!8m2!3d-6.1273707!4d106.934834!16s%2Fg%2F11cnb6z0qz!19sChIJEweXWwsgai4RjIqRqfT70gc,-6.1273707,106.934834,6,Wisata Cukup Dikenal
430,Jami' Angke Al-Anwar Mosque,4.8,243,Religi,Jakarta Barat,https://www.google.com/maps/place/Jami%27+Angke+Al-Anwar+Mosque/data=!4m7!3m6!1s0x2e69f6189140f7f7:0xbeb3181945603194!8m2!3d-6.1434323!4d106.7958715!16s%2Fm%2F012vqmw7!19sChIJ9_dAkRj2aS4RlDFgRRkYs74,-6.1434323,106.7958715,1,Wisata Populer
431,Museum Hakka Indonesia Taman Mini Indonesia Indah,4.7,239,Sejarah & Budaya,Jakarta Timur,"https://www.google.com/maps/place/Museum+Hakka+Indonesia,+Taman+Mini+Indonesia+Indah/data=!4m7!3m6!1s0x2e69ed51c9aa8f09:0xf83d9d1112de8709!8m2!3d-6.3051779!4d106.9039675!16s%2Fg%2F11c1x1vy4t!19sChIJCY-qyVHtaS4RCYfeEhGdPfg",-6.3051779,106.9039675,0,Wisata Cukup Populer
432,Jami' Hidayatullah Mosque,4.7,234,Religi,Jakarta Selatan,https://www.google.com/maps/place/Jami%27+Hidayatullah+Mosque/data=!4m7!3m6!1s0x2e69f7ed86cab593:0x4cfbb710ee78f727!8m2!3d-6.2174926!4d106.8175595!16s%2Fg%2F11gjt44hb9!19sChIJk7XKhu33aS4RJ_d47hC3-0w,-6.2174926,106.8175595,0,Wisata Cukup Populer
433,Oleh Oleh Sowan | Wisata Belanja Oleh Oleh,4.4,228,Belanja,Jakarta Utara,https://www.google.com/maps/place/Oleh+Oleh+Sowan+%7C+Wisata+Belanja+Oleh+Oleh/data=!4m7!3m6!1s0x2e69f55666f2b981:0xee1260c814d38e7b!8m2!3d-6.1376444!4d106.8683953!16s%2Fg%2F1yglpdzhs!19sChIJgbnyZlb1aS4Re47TFMhgEu4,-6.1376444,106.8683953,5,Wisata Standar
434,Taman UT AHEME,4.3,216,Alam & Ruang Terbuka,Jakarta Timur,https://www.google.com/maps/place/Taman+UT+AHEME/data=!4m7!3m6!1s0x2e698cb0ef6fb741:0xc100477e9ee68708!8m2!3d-6.2277083!4d106.9218971!16s%2Fg%2F11cjh_rzcv!19sChIJQbdv77CMaS4RCIfmnn5HAME,-6.2277083,106.9218971,6,Wisata Cukup Dikenal
435,Kuliner Cilandak,4.8,216,Kuliner,Jakarta Selatan,https://www.google.com/maps/place/Kuliner+Cilandak/data=!4m7!3m6!1s0x2e69f129a2c4f8d1:0x6247cd30a267f42a!8m2!3d-6.2915533!4d106.8000571!16s%2Fg%2F11ndxgl8gm!19sChIJ0fjEoinxaS4RKvRnojDNR2I,-6.2915533,106.8000571,1,Wisata Populer
436,Museum Pusaka,4.6,216,Sejarah & Budaya,Jakarta Timur,https://www.google.com/maps/place/Museum+Pusaka/data=!4m7!3m6!1s0x2e69ed5b6d81d0ed:0x553cd6ea615bbeb8!8m2!3d-6.3052137!4d106.8958904!16s%2Fg%2F1217cn2h!19sChIJ7dCBbVvtaS4RuL5bYerWPFU,-6.3052137,106.8958904,2,Wisata Berpotensi
437,Taman Jati Cimel,4.7,215,Alam & Ruang Terbuka,Jakarta Timur,https://www.google.com/maps/place/Taman+Jati+Cimel/data=!4m7!3m6!1s0x2e69f30050a86229:0x4b2740749ecc8bf4!8m2!3d-6.2559708!4d106.9051142!16s%2Fg%2F11vsz59821!19sChIJKWKoUADzaS4R9IvMnnRAJ0s,-6.2559708,106.9051142,0,Wisata Cukup Populer
438,Pusat Grosir Central Tanah Abang (CTA),4.4,214,Belanja,Jakarta Pusat,https://www.google.com/maps/place/Pusat+Grosir+Central+Tanah+Abang+%28CTA%29/data=!4m7!3m6!1s0x2e69f74068f902c5:0x61399ffa03d6196f!8m2!3d-6.1889002!4d106.8124168!16s%2Fg%2F11gzs5x21z!19sChIJxQL5aED3aS4RbxnWA_qfOWE,-6.1889002,106.8124168,5,Wisata Standar
439,Museum Kehutanan Manggala Wanabakti,4.5,213,Sejarah & Budaya,Jakarta Pusat,https://www.google.com/maps/place/Museum+Kehutanan+Manggala+Wanabakti/data=!4m7!3m6!1s0x2e69f6b98d80d1e7:0x2222df68c55f20e3!8m2!3d-6.2069864!4d106.7985992!16s%2Fg%2F1tfthmr4!19sChIJ59GAjbn2aS4R4yBfxWjfIiI,-6.2069864,106.7985992,3,Wisata Potensial
440,Taman Bendera Pusaka,4.5,212,Alam & Ruang Terbuka,Jakarta Selatan,https://www.google.com/maps/place/Taman+Bendera+Pusaka/data=!4m7!3m6!1s0x2e69f100669738c1:0x543f7865290d0779!8m2!3d-6.2456587!4d106.793781!16s%2Fg%2F11mzy1vx4x!19sChIJwTiXZgDxaS4ReQcNKWV4P1Q,-6.2456587,106.793781,3,Wisata Potensial
441,Museum Sejarah Jakarta,4.5,205,Sejarah & Budaya,Jakarta Barat,https://www.google.com/maps/place/Museum+Sejarah+Jakarta/data=!4m7!3m6!1s0x2e6a1dff2cfb4d7b:0xd7c679760a35d450!8m2!3d-6.13393!4d106.81209!16s%2Fg%2F11bc8lmtwh!19sChIJe037LP8dai4RUNQ1CnZ5xtc,-6.13393,106.81209,3,Wisata Potensial
442,Taman Kelinci Bambu Apus,4.6,204,Edukasi,Jakarta Timur,https://www.google.com/maps/place/Taman+Kelinci+Bambu+Apus/data=!4m7!3m6!1s0x2e69ed0874cc0de7:0xeb133e2911ff7deb!8m2!3d-6.3145521!4d106.8952775!16s%2Fg%2F11lgxljm36!19sChIJ5w3MdAjtaS4R633_ESk-E-s,-6.3145521,106.8952775,2,Wisata Berpotensi
443,Museum Katedral Jakarta,4.8,203,Sejarah & Budaya,Jakarta Pusat,https://www.google.com/maps/place/Museum+Katedral+Jakarta/data=!4m7!3m6!1s0x2e69f524ad0d926d:0xf508add217ff4bca!8m2!3d-6.1688037!4d106.833355!16s%2Fg%2F11gjv6skfh!19sChIJbZINrST1aS4Rykv_F9KtCPU,-6.1688037,106.833355,1,Wisata Populer
444,Taman Doa Kasih Mulia Sejati,4.9,203,Religi,Jakarta Barat,https://www.google.com/maps/place/Taman+Doa+Kasih+Mulia+Sejati/data=!4m7!3m6!1s0x2e69f70031b8c9a9:0x1ada1a517f882eb5!8m2!3d-6.1657856!4d106.7408098!16s%2Fg%2F11y4rdhhyc!19sChIJqcm4MQD3aS4RtS6If1Ea2ho,-6.1657856,106.7408098,1,Wisata Populer
445,Gedung Stovia,4.7,200,Sejarah & Budaya,Jakarta Pusat,https://www.google.com/maps/place/Gedung+Stovia/data=!4m7!3m6!1s0x2e69f43456e0f95d:0x794f439480aea4ee!8m2!3d-6.1787581!4d106.8379666!16s%2Fg%2F1pzrm43pz!19sChIJXfngVjT0aS4R7qSugJRDT3k,-6.1787581,106.8379666,0,Wisata Cukup Populer
446,Taman Cempaka,4.6,195,Alam & Ruang Terbuka,Jakarta Timur,https://www.google.com/maps/place/Taman+Cempaka/data=!4m7!3m6!1s0x2e69ed007daff71f:0x1d92948c5a19e036!8m2!3d-6.3271624!4d106.9052553!16s%2Fg%2F11lnn9hgd9!19sChIJH_evfQDtaS4RNuAZWoyUkh0,-6.3271624,106.9052553,2,Wisata Berpotensi
447,Dunia Air Tawar | Jagat Satwa Nusantara,4.5,192,Alam & Ruang Terbuka,Jakarta Timur,https://www.google.com/maps/place/Dunia+Air+Tawar+%7C+Jagat+Satwa+Nusantara/data=!4m7!3m6!1s0x2e69ed78b9116457:0x4f2eb1d492265951!8m2!3d-6.3048873!4d106.8952725!16s%2Fg%2F11hz9hsg1_!19sChIJV2QRuXjtaS4RUVkmktSxLk8,-6.3048873,106.8952725,3,Wisata Potensial
448,Blok M Hub Gojek,4.5,185,Belanja,Jakarta Selatan,https://www.google.com/maps/place/Blok+M+Hub+Gojek/data=!4m7!3m6!1s0x2e69f1af425e3137:0xe8737a346d8aaa1b!8m2!3d-6.2436771!4d106.7994448!16s%2Fg%2F11xgdkjzl7!19sChIJNzFeQq_xaS4RG6qKbTR6c-g,-6.2436771,106.7994448,3,Wisata Potensial
449,Maluku Pavilion,4.4,178,Rekreasi & Hiburan Modern,Jakarta Timur,https://www.google.com/maps/place/Maluku+Pavilion/data=!4m7!3m6!1s0x2e69ed59955796bd:0x59ccba044c902f6e!8m2!3d-6.3005192!4d106.8989458!16s%2Fg%2F1ptxb5030!19sChIJvZZXlVntaS4Rbi-QTAS6zFk,-6.3005192,106.8989458,5,Wisata Standar
450,Antara Gallery of Photo Journalism,4.5,172,Sejarah & Budaya,Jakarta Pusat,https://www.google.com/maps/place/Antara+Gallery+of+Photo+Journalism/data=!4m7!3m6!1s0x2e69f5cf64ddae31:0xcafb10be4cdaf3c8!8m2!3d-6.1654855!4d106.8340188!16s%2Fg%2F1s0547pjv!19sChIJMa7dZM_1aS4RyPPaTL4Q-8o,-6.1654855,106.8340188,3,Wisata Potensial
451,Sacred Tomb Foundation Kampung Bandan,4.7,170,Religi,Jakarta Utara,https://www.google.com/maps/place/Sacred+Tomb+Foundation+Kampung+Bandan/data=!4m7!3m6!1s0x2e6a1e005d2fca77:0x232f80b21752fe2a!8m2!3d-6.1311358!4d106.8197612!16s%2Fg%2F11bv30lk7z!19sChIJd8ovXQAeai4RKv5SF7KALyM,-6.1311358,106.8197612,0,Wisata Cukup Populer
452,Taman Sambas Asri,4.6,162,Alam & Ruang Terbuka,Jakarta Selatan,https://www.google.com/maps/place/Taman+Sambas+Asri/data=!4m7!3m6!1s0x2e69f1db10f70e0d:0x5be5607319e620b6!8m2!3d-6.24824!4d106.7976319!16s%2Fg%2F11rmrd0bq8!19sChIJDQ73ENvxaS4RtiDmGXNg5Vs,-6.24824,106.7976319,2,Wisata Berpotensi
453,Mal Blok M,4.1,157,Belanja,Jakarta Selatan,https://www.google.com/maps/place/Mal+Blok+M/data=!4m7!3m6!1s0x2e69f16b89ededdf:0xe9b7d8300a7d7ef0!8m2!3d-6.2438087!4d106.7983965!16s%2Fg%2F11fx8wsngb!19sChIJ3-3tiWvxaS4R8H59CjDYt-k,-6.2438087,106.7983965,6,Wisata Cukup Dikenal
454,Monumen Perjuangan Jatinegara,4.6,156,Sejarah & Budaya,Jakarta Selatan,https://www.google.com/maps/place/Monumen+Perjuangan+Jatinegara/data=!4m7!3m6!1s0x2e69f47efd0b42d7:0x7c15b4668cf26098!8m2!3d-6.2134333!4d106.8615159!16s%2Fg%2F11c0p_wy4q!19sChIJ10IL_X70aS4RmGDyjGa0FXw,-6.2134333,106.8615159,2,Wisata Berpotensi
455,Pusat Kuliner Daan Mogot Baru,4.4,152,Kuliner,Jakarta Barat,https://www.google.com/maps/place/Pusat+Kuliner+Daan+Mogot+Baru/data=!4m7!3m6!1s0x2e69f9d6c4540863:0xb0ae2ee721e64ed3!8m2!3d-6.151777!4d106.715055!16s%2Fg%2F11h41nndcc!19sChIJYwhUxNb5aS4R007mIecurrA,-6.151777,106.715055,5,Wisata Standar
456,Agro Edukasi Wisata Ragunan,4.7,147,Edukasi,Jakarta Selatan,https://www.google.com/maps/place/Agro+Edukasi+Wisata+Ragunan/data=!4m7!3m6!1s0x2e69f3461bccd0c1:0x809f64140677ffa4!8m2!3d-6.2974417!4d106.8190163!16s%2Fg%2F11qwvc340b!19sChIJwdDMG0bzaS4RpP93BhRkn4A,-6.2974417,106.8190163,0,Wisata Cukup Populer
457,Apple Bee Kid's playground,3.9,145,Rekreasi & Hiburan Modern,Jakarta Barat,https://www.google.com/maps/place/Apple+Bee+Kid%27s+playground/data=!4m7!3m6!1s0x2e69f6f50d4e3f03:0x7fd4914225ad8ce1!8m2!3d-6.1782335!4d106.7919312!16s%2Fg%2F11g6jtplz5!19sChIJAz9ODfX2aS4R4YytJUKR1H8,-6.1782335,106.7919312,6,Wisata Cukup Dikenal
458,Wisma Habibie & Ainun,4.9,144,Sejarah & Budaya,Jakarta Selatan,https://www.google.com/maps/place/Wisma+Habibie+%26+Ainun/data=!4m7!3m6!1s0x2e69f311b82721a7:0x27ae22c4525f216a!8m2!3d-6.23068!4d106.8358726!16s%2Fg%2F11wbt8516d!19sChIJpyEnuBHzaS4RaiFfUsQiric,-6.23068,106.8358726,1,Wisata Populer
459,Sentra Kuliner Gandaria,4.5,141,Kuliner,Jakarta Selatan,https://www.google.com/maps/place/Sentra+Kuliner+Gandaria/data=!4m7!3m6!1s0x2e69f12a411bda57:0xd0f7c01f42b9b5fb!8m2!3d-6.2458746!4d106.7835455!16s%2Fg%2F11kl9ndb3f!19sChIJV9obQSrxaS4R-7W5Qh_A99A,-6.2458746,106.7835455,3,Wisata Potensial
460,MURI Museum Rekor-Dunia Indonesia ( Jaya Suprana Institute ),4.7,120,Sejarah & Budaya,Jakarta Utara,"https://www.google.com/maps/place/MURI,+Museum+Rekor-Dunia+Indonesia+%28+Jaya+Suprana+Institute+%29/data=!4m7!3m6!1s0x2e69f540550e66b3:0x55150bc3babfde1!8m2!3d-6.1444617!4d106.9017562!16s%2Fg%2F12hqrydml!19sChIJs2YOVUD1aS4R4f2rO7xQUQU",-6.1444617,106.9017562,0,Wisata Cukup Populer
461,Pusat Sejarah Markas Besar TNI,4.6,117,Sejarah & Budaya,Jakarta Selatan,https://www.google.com/maps/place/Pusat+Sejarah+Markas+Besar+TNI/data=!4m7!3m6!1s0x2e69f3e23808adbb:0x8686b532f388d219!8m2!3d-6.2314022!4d106.8200846!16s%2Fg%2F11clyz0s39!19sChIJu60IOOLzaS4RGdKI8zK1hoY,-6.2314022,106.8200846,2,Wisata Berpotensi
462,Bianglala Aeon,4.7,116,Rekreasi & Hiburan Modern,Jakarta Timur,https://www.google.com/maps/place/Bianglala+Aeon/data=!4m7!3m6!1s0x2e698bcd327eb939:0xd5fc4220eceec096!8m2!3d-6.1725153!4d106.9509671!16s%2Fg%2F11g2wns2jy!19sChIJObl-Ms2LaS4RlsDu7CBC_NU,-6.1725153,106.9509671,0,Wisata Cukup Populer
463,Kasteel Batavia,4.2,114,Sejarah & Budaya,Jakarta Utara,https://www.google.com/maps/place/Kasteel+Batavia/data=!4m7!3m6!1s0x2e6a1d6a80256cf5:0x92a749008953edf!8m2!3d-6.128913!4d106.8131298!16s%2Fg%2F11bwnxyc4s!19sChIJ9WwlgGodai4R3z6VCJB0Kgk,-6.128913,106.8131298,6,Wisata Cukup Dikenal
464,Taman Pasar Minggu,4.6,109,Alam & Ruang Terbuka,Jakarta Selatan,https://www.google.com/maps/place/Taman+Pasar+Minggu/data=!4m7!3m6!1s0x2e69f3e8d0fc38b1:0x381ebe5879e3783f!8m2!3d-6.2915354!4d106.8429667!16s%2Fg%2F11trrl900b!19sChIJsTj80OjzaS4RP3jjeVi-Hjg,-6.2915354,106.8429667,2,Wisata Berpotensi
465,Taman Panjang,4.7,108,Alam & Ruang Terbuka,Jakarta Selatan,https://www.google.com/maps/place/Taman+Panjang/data=!4m7!3m6!1s0x2e69ef496f602975:0x83467457bef15751!8m2!3d-6.3490407!4d106.8055313!16s%2Fg%2F11fpd7h74p!19sChIJdSlgb0nvaS4RUVfxvld0RoM,-6.3490407,106.8055313,0,Wisata Cukup Populer
466,Bundaran Hl viewing platform,4.7,103,Rekreasi & Hiburan Modern,Jakarta Pusat,https://www.google.com/maps/place/Bundaran+Hl+viewing+platform/data=!4m7!3m6!1s0x2e69f5007381742b:0xefa3fe3b82995f35!8m2!3d-6.1942322!4d106.8230332!16s%2Fg%2F11vt5bdyg6!19sChIJK3SBcwD1aS4RNV-Zgjv-o-8,-6.1942322,106.8230332,0,Wisata Cukup Populer
467,Gedung Cipta Niaga Kota Tua,4.5,101,Sejarah & Budaya,Jakarta Barat,https://www.google.com/maps/place/Gedung+Cipta+Niaga+Kota+Tua/data=!4m7!3m6!1s0x2e6a1dff34cd07b5:0xc07de1805bc12fc2!8m2!3d-6.1345167!4d106.811949!16s%2Fg%2F11c37nck5w!19sChIJtQfNNP8dai4Rwi_BW4DhfcA,-6.1345167,106.811949,3,Wisata Potensial
468,SCBD WEEKLAND,4.7,100,Sejarah & Budaya,Jakarta Selatan,https://www.google.com/maps/place/SCBD+WEEKLAND/data=!4m7!3m6!1s0x2e69f1858a42680d:0xcecb7b80c8cd8568!8m2!3d-6.2272153!4d106.8089834!16s%2Fg%2F11tp4wc4hg!19sChIJDWhCioXxaS4RaIXNyIB7y84,-6.2272153,106.8089834,0,Wisata Cukup Populer
469,Kuliner Jadoel,4.3,97,Kuliner,Jakarta Pusat,https://www.google.com/maps/place/Kuliner+Jadoel/data=!4m7!3m6!1s0x2e69f51417a2f69b:0x8f3d840dd71e0b2a!8m2!3d-6.169851!4d106.8298883!16s%2Fg%2F11h6r2m9ky!19sChIJm_aiFxT1aS4RKgse1w2EPY8,-6.169851,106.8298883,6,Wisata Cukup Dikenal
470,H RESIDENCE PASAR BARU SQUARE,4.4,97,Belanja,Jakarta Pusat,https://www.google.com/maps/place/H+RESIDENCE+PASAR+BARU+SQUARE/data=!4m7!3m6!1s0x2e69f54b8cc13413:0xeddcf508e4ba2d8c!8m2!3d-6.16445!4d106.833713!16s%2Fg%2F11kj4kxhq3!19sChIJEzTBjEv1aS4RjC265Aj13O0,-6.16445,106.833713,5,Wisata Standar
471,Cilincing City Forest,4.8,96,Alam & Ruang Terbuka,Jakarta Utara,https://www.google.com/maps/place/Cilincing+City+Forest/data=!4m7!3m6!1s0x2e6a211fb09cdba5:0xe5d0ee1a5782983c!8m2!3d-6.1149517!4d106.9382415!16s%2Fg%2F11fmzk0vhr!19sChIJpducsB8hai4RPJiCVxru0OU,-6.1149517,106.9382415,1,Wisata Populer
472,Al Hawi funeral Condet,4.8,96,Religi,Jakarta Timur,https://www.google.com/maps/place/Al+Hawi+funeral+Condet/data=!4m7!3m6!1s0x2e69f2563f72c6cb:0x84c16f91900255cb!8m2!3d-6.2633633!4d106.8637086!16s%2Fg%2F11b73q2hdg!19sChIJy8ZyP1byaS4Ry1UCkJFvwYQ,-6.2633633,106.8637086,1,Wisata Populer
473,Imagispace,4.3,96,Rekreasi & Hiburan Modern,Jakarta Pusat,https://www.google.com/maps/place/Imagispace/data=!4m7!3m6!1s0x2e69f105bf998d75:0x797fc9831e5dfa71!8m2!3d-6.2255918!4d106.7993027!16s%2Fg%2F11ssyyv383!19sChIJdY2ZvwXxaS4RcfpdHoPJf3k,-6.2255918,106.7993027,6,Wisata Cukup Dikenal
474,Sumur Maut Lubang Buaya,4.8,96,Sejarah & Budaya,Jakarta Timur,https://www.google.com/maps/place/Sumur+Maut+Lubang+Buaya/data=!4m7!3m6!1s0x2e69f3d4e4c5154f:0xef905b860e1c8665!8m2!3d-6.2906544!4d106.9086258!16s%2Fg%2F11v19r1r31!19sChIJTxXF5NTzaS4RZYYcDoZbkO8,-6.2906544,106.9086258,1,Wisata Populer
475,Cagar Buah Condet,4.5,90,Sejarah & Budaya,Jakarta Timur,https://www.google.com/maps/place/Cagar+Buah+Condet/data=!4m7!3m6!1s0x2e69f26fd8a72d69:0x2a7dccf89b1ffba5!8m2!3d-6.2870643!4d106.8504208!16s%2Fg%2F11hc_0cx13!19sChIJaS2n2G_yaS4Rpfsfm_jMfSo,-6.2870643,106.8504208,3,Wisata Potensial
